text,label
di nga matuwid ni mar roxas ang kulot na buhok niya sa kili kili bayan pa kaya ?#PiliPinasDebates2016 [HASHTAG] [HASHTAG],1
Kung nag Presidente si Duterte dapat si Miriam nalang yung Vice? ? Or VICE-versa? ! Diba ? Para naman walang talo sa kanila??? ?,0
May pag-asa ba pumuti ang angkan ng mga BINAY ? HAHAHAHAHA??? ?,1
"[HASHTAG] reached 3000 likes as of this morning 3 days after it was created . This is good ! Biggest audience:male , 18-24 ! [HASHTAG]",0
"[MENTION] [MENTION] But now , we have Tito Sotto , Lito Lapid , and Nancy Binay . At gusto pa silang samahan nina Alma , Isko , at Pacquiao .",0
[MENTION] No doubt na yn Abby Binay and VP Binay for 2016 . [HASHTAG],0
"[MENTION] hahahaha nognog , pandak , laki sa hirap . yan si binay ? ?",1
"When miriam was asked to choose a president if she does not win , she said Duterte or Roxas .",0
Pag nakahabol si Roxas kay duterte isang malaking kagaguhan talaga . [HASHTAG],1
gago nga binay nangdalahig pa,1
[MENTION] Samahan ka raw ni Mar Roxas bumili ng weeds .,1
[MENTION] meets Presidentiable Mar Roxas [LINK],0
wag tayong tumigil sa pagsuporta kay VP Binay ! sama sama tayo sa laban na ito [HASHTAG],1
"VP BINAY , DUMEPENSA SA KUMAKALAT NA LITRATO KASAMA SI GOV . SUAREZ [MENTION] [LINK] [LINK]",0
mar roxas ' team really think if they cheat people would be okay w that like lol bih it's 2016 u ain't foolin nobody boo,1
The minion supporters of Mar Roxas is increasing . Duterte please kill that sons of bitches please .,1
SWEARS IN . Makati Vice Mayor Kid Peﾃｱa takes over Suspended Mayor Binay's post . @ Old Makati City Hall [LINK],0
RT [MENTION] : One more reason not to vote for Mar Roxas--the King of Jejemons is his endorser . Barf . [HASHTAG] [LINK],1
So Duterte is running . But Miriam has served in all branches of our government . Experience &gt;= Discipline [HASHTAG] [HASHTAG],0
"Diba naniniwala si Sec . Mar Roxas sa "" Bayan Muna Bago ang Sarili "" ? Kaya sarili nya dapat pinagququit nya at hindi si Sen . Grace Poe . Charot !",1
"Binay sayang , kung hindi mo lang sana nasira yung tiwala ng mga pilipino sayo . [HASHTAG]",0
Ready to say goodbye to corruption ? Vote VP Binay [HASHTAG] Only B1NAY,0
Ayoko magmura pero tangina ka binay [HASHTAG],1
Puro nalang ' Makati ' si Binay at puro ' Tuwid na daan ' naman si Roxas . Yung totoo ? [HASHTAG],1
Poe &gt;&gt;&gt ; duterte realtalk,1
I'm sorry ha there is no factual basis that I'm not forthcoming in answering corruption allegations--Binay tells moderator [MENTION],0
Binay's salary as VP & as mayor previously could not possibly lead to an accumulated wealth of P643 million ! [LINK],0
Go go go [HASHTAG] DUTERTE OR NOTHING [LINK],0
Ang pangulo ko ay si MAR ROXAS . Iretweet mo ' to within 30mins . at magkakaron ka ng SOBRE . Wag kang tumawa yung kapitbahay ko meron na . ? ? (c),0
Kaya siguro nagboo ang mga LP sa sinulog kasi talo na si mar roxas ! Go Binay ! [HASHTAG] [HASHTAG] [LINK],1
Ito nanaman yung mga pity-party ads ni binay ALIS,0
Watch : Grace Poe Supporters Protest for Not Receiving P500 Incentive as Promised to Them (Video) [LINK],0
AM I THE ONLY ONE WHO'S CONFUSED ABOUT ROXAS AND DUTERTE'S VOTE GAP ? I MEAN. . ????? ? PH VOTE DUTERTE [LINK],0
RT [MENTION] : Justin binay : IS IT TOO LATE NOW TO SAY SORRY ? [LINK],0
"Binay- 242 bank accounts , hacienda Mar- Yolanda funds , incompetent DILG Poe- Questionable citizenship , 2 yrs in . [LINK]",1
"VP Jejomar Binay to fight vigorously for passage of FOI , says Sen . Nancy Binay [MENTION]",0
"Jusko naman sa Nognog commercial ni VP Binay , nakakainis !",1
[MENTION] ganyan aa Makati . Only Binay only Binay . HAHAHAHHHAH SHET,1
Nakakaproud yung mga taong kayang laitin yung sarili nila . :) hello Binay ! :) :D,0
Hindi ka na nahiya sa mga kababayan mong BABAE! ! [HASHTAG] Binay ProWomen,1
12 M plus of Duterte against 7 M plus votes of Roxas ATM,0
Napaka sakit ugh . Mas mataas pa si Binay at Roxas kay MDS ? ?,1
Either MDS or DU30 pero sempre dun tyo sa sigurado Mar Roxas po para sa kulungan ng mga aso . [HASHTAG] #Sorna !,0
"[MENTION] i doubt it , [MENTION] has good intentions too , also [MENTION] but the [HASHTAG] boy [MENTION] has undue influence over her ? ?",0
"I am soooo disturbed with this ' Nognog ' thing . What's the significance in your ad , Binay ? It's a total crap ! [HASHTAG]",1
"SWS : Binay still on top despite percentage drop ; Duterte , Poe tied for second [LINK] [LINK]",0
Boooooo samani Mar Roxas Korina Sanchez - Roxas pak yu oi [LINK],1
iniintay ko ang campaign ni miriam defensor . si du30 mar at binay ang sipag kase . ginawan pa naman namin siya ng . [LINK],0
"[MENTION] [MENTION] These can't be campaign ads because , according to SC , 1) it's not yet campaign season & 2) it never said Vote for Binay",0
Trying hard na talaga tong si Mar Roxas .,1
Ulol na lang maniniwala kay Binay . [HASHTAG] [HASHTAG],1
LAGING NAG LALAKAD SI BINAY . KOOOKKEEEYYYY ! [HASHTAG],1
[MENTION] BINAY STILL HAVE 7% ? WTF PEEPS WAKE UP !,1
Payat ni Grace Poe ? ?,0
"RT [MENTION] : Okay na ko guys e , matutulog na sana ako . Kaso nakabasa nanaman ako ng katangahan ni Mar Roxas parang gusto ko manapak ng t・ｦ",1
"Bakit dahil kay binay?? ? Diyos ko naman , eh trabaho mo naman talaga yan . [HASHTAG]",1
"I liked a [MENTION] video [LINK] Arnel Ignacio to Mar Roxas "" STOP CHEATING "" Filipino are already Angry",1
SC : CA case already moot due to Ombudsman's dismissal order vs Junjun Binay | edupunay,0
"[MENTION] [MENTION] panoorin mo muna ang BUONG interview then get back to me . All of GMA , Binay and Revilla issues .",0
Goes to show that Mar Roxas only thinks of Mar Roxas .,0
"RT [MENTION] : Mar Roxas in Ligao , Albay to meet with local LP leaders [LINK]",0
[MENTION] hirap mabuhay ng mahirap PUTA ASAN KA BINAY NGAYON MO KAMI TULUNGAN!! ! HAHAHAHAHAHA :---(,1
Walang hinahangad c VP Binay kundi ang ikabubuti ng ating Bayan [HASHTAG],0
Kahit sino sa 2nd spot wag lang si Roxas . Pero much better kung si Sen . Miriam . ? ? PH VOTE DUTERTE,0
[HASHTAG] Roxas Marcos,0
Nognog . Pandak . What is Binay trying to prove with his self-depreciation ad?? ? ? ?,1
"Bakit ganun ? Poe's promises is unbelievable . Sa sobrang positive , ang hirap paniwalaan . [HASHTAG]",0
"[MENTION] [MENTION] [MENTION] now the flavor of the month are Binay , Poe and Marcos",0
Nakiki-Love Triangle pa si Binay e . Panay alalay kay [MENTION] ? ? PaGentleman lang Pre ? [HASHTAG] not [HASHTAG] [HASHTAG],0
Yan Po ang tinatawag ni kulugong MAR ROXAS na Dalawang daang matuwad.#du30 [LINK],1
"Can't believe na ang daming supporters ng mga sumusunod na mga walang kwentang kandidatong ito : Grace Poe , Mar Roxas and Jejomar Binay .",1
"' Don't cheapen the presidency, ' Duterte tells Poe's camp [LINK] [LINK]",0
Mar Roxas [HASHTAG],0
Tangina talaga ng ad ni binay eh,1
"Gogogogo VP Binay , walang iwanan ! [HASHTAG] [HASHTAG]",0
Will consider Honasan . Not Binay .,0
"Cruz beats Trump , Binay・・s plunder case , Japan・・s robot farm | 6PM wRap anchored by [MENTION] via [MENTION] [LINK]",0
Wala kang makukuha ni isang boto sa angkan namin [MENTION] [LINK] [HASHTAG],1
Nagsisisi na ako kung bakit hindi ko napanood yung first ep last week . Yung kay Binay~ [HASHTAG] [HASHTAG],0
#KonekNews : Kandidatura ni Binay kaawa-awa [LINK],1
Philippine Senator Miriam Santiago to open on Monday senate debate on EDCA between US-PH [MENTION] [LINK],0
mar roxas doesnt deserve the third rank [HASHTAG],0
Duterte・・s barbarism and Poe・・s dishonesty are brother and sister | The Manila Times Online [LINK],1
"Puro kayo Luis , Ryan , Sebastian , Sandro , Jake at Brian . Pansinin nyo naman anak ni Binay ! ? ?",1
I'm voting for [MENTION] not just because she's my boss . [HASHTAG] [LINK],0
"ECOP Pres Dee said they will come up w/ scorecards based on talks later by Roxas , Binay , Santiago at PH Biz Conference | [MENTION]",0
"[MENTION] : MAKAKAASA KAYO , HINDI KO KAYO PABABAYAAN . ????? ? [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG]",0
"1.1B DILG BUDGET PLUS 100B YOLANDA MISSING FUNDS ! May makakatalo pa kaya kay Ginoong Mar Roxas ? Ayon sa balita, . [LINK]",1
Nagkakadayaan na!! ! Roxas rank 2? ? Lol . Don't us ! [HASHTAG],1
Grabe yung Rosary Bracelet ng mga Binay ? ? Ano yun rosary ng mga Satan? ? May Letter B pa na nakalagay color black pa kasing kulay nila TSK,1
RT [MENTION] : Trillanes asked about impact on him of Senate investigations into VP Binay's alleged corruption . [HASHTAG],0
""" budget mar roxas "" is my new favourite insult [LINK]",1
"RT [MENTION] : "" Alcuaz later said that it was [HASHTAG] , the opposition leader , who requested that the panel format be scrapped. "" || [LINK]",0
May konkretong plano si Mar [HASHTAG] at Daang Matuwid para sa mga mangingisda . Gusto ngang gayahin ng iba ! [LINK],0
"Kung kawatan si Binay , running mate mo man o hindi , OO IDIIN MO ! Alangan naman hindi ? Nag-iisip ka ba ? [LINK]",1
Only Binay trending HAHAHAHA,0
Ginamit na naman ang tatay niya . Grabe ka poe [HASHTAG],1
Binay treats typhoon victims at Jollibee : Strictly no spoon and fork ? [LINK],0
Tweet us your questions for Mar Roxas in tomorrow's [HASHTAG] forum with #DLSUasksRoxas !,0
DU30 vs RoxasPoeSantiagoBinay daw ? ? takot na takot pati si Pnoy ? ? [HASHTAG] ﾂｩ Lim,0
RT [MENTION] : Mar Roxas arrives at the Go Negosyo ' Meet the Presidentiables ' series ; he will address entrepreneurs tonight [LINK],0
Bakit pala nagre-react si Mar Roxas ? Isa lang siyang sibilyan ah . Wala naman na ata siyang posisyon sa gobyerno sa ngayon .,0
I don't like Mar Roxas . He's not just hungry for the Presidency . He's desperate for it . And I've always been wary of desperate people .,1
"[MENTION] [MENTION] [MENTION] [MENTION] if it was Binay who was there , sama-sama tayong sisigaw na EPAL . si Mar exempted ?",1
Hay naku ! Kairita ' tong Binay commercial ha . Pati na rin yung kay Poe . ? ?,1
"RT [MENTION] : Binay on Yolanda rehab : Di maganda , disorganized . Nagkasigawan pa nakikialam daw ang ibang Cabinet member [MENTION]",0
Puti ka man pula o dilaw . Di binanggit yung ITIM para kay BINAY unfair? ? [HASHTAG],0
Nakakairita yung commercial ni Binay . Nakakatawang nakakabwisit . ? ?,1
"Toni : Anong katangian nyo kung kaya't kayo ang karapat dapat maging big winner ? Binay : NOGNOG , PANDAK , at LAKI SA HIRAP [HASHTAG]",0
"Duterte for President , Miriam for Vice President . No senators just them hahahahahahahahaha",0
"Ombudsman , tinawag na ・・political tool・・ ng kampo ni VP Binay ・・Political tool・・ umano ng administarasyon ang Office . [LINK]",0
"[HASHTAG] Dismissed Makati Mayor Binay , sinampahan ng bagong plunder complaint sa Office of the Ombudsman [18-12-2015] [NY-A1621]",0
' Bat ba lumalapit si Binay ? Takot ba siya na hindi siya makita ? Pwede niya naman ipa-request ang aditional na ilaw . [HASHTAG],1
Pro Mar Roxas ako eh,0
"Poe and Roxas , boooooo ! [HASHTAG]",1
Xavier University mock elections results : Presidentiables Duterte - 65.13% Santiago - 13.38% Roxas 9.31% Poe - 6.93% Binay - 1.96%,0
Final testing on PCOS reveals that even with an abstain it counts a vote for Mar Roxas . How dare you COMELEC if you still deny this!! ! ????? ?,1
nakakabwiset talaga mga ads ni binay tangnaaaaa kasinungalingan,1
Di pa eleksyon panalo na si Binay -.- tangina daming commercial potaaaa ./ .,1
Kinakabahan din ako sa resulta ng kay Mar Roxas . Jusme!! ! Wala na ata talagang malinis na eleksyon . Laging may daya . [HASHTAG],1
"Roxas , Binay , Seﾃｱeres commit to attend presidential debates [LINK] | via GMA News",0
"Binay with Paraﾃｱaque Mayor Edwin Olivarez , an LP member , here at Paraﾃｱaque city hall [HASHTAG] [LINK]",0
Mar Roxas offer to Grace Poe to ' unite ' against Duterte backfires badly ! [LINK] [HASHTAG],1
RT [MENTION] : Recently learned that Mar Roxas is the prinicipal author of the Senate Bill 103 which sought to amend the . [LINK],0
"RT [MENTION] : tangina mo Jojo Binay , nognog ? ulul , self-pity amputa",1
[MENTION] dun tayo sa hindi magnanakaw &lt;3 BINAY ! AHAHAHAHAHHAAHA !,0
"Yung "" kasing kapal ng mukha mo si Mar Roxas "" feeling .",1
MAR ROXAS : I DON・・T NEED OFW VOTE [LINK],1
I'm waiting for Karen Davila to tell Binay to just stay put at his podium. .,0
"Binay on lowering tax rates : This will restore purchasing power of working class , reduce pressure from raising wages . [HASHTAG]",0
Nawiwindang si Kuya cameraman na naka-tripod steady shot kay Binay . Kung ako FD dun baka nabato ko ng headset ko si Binay kalalapit . Chos .,1
""" Duterte is the potential of forceful leadership and in Santiago,simply the antidote to boredom. "" [LINK] [HASHTAG] [HASHTAG]",0
curious ak kung magkano binayad ni mar roxas sa kathniel na yan para magkaganyan silang dalawa hm di naman ako si mar roxas so shut up nalan,1
HOY BINAY ANO KA BUSY WAG KANG PANGGAP HA ZAC EFRON KA BA [LINK],1
"Interestingly , Binay shows openness . But his tone gives it away : on guard . But he seems very secure , convinced of his truths . Patho liar .",1
"Maling mali na maglalaban si Duterte at Miriam . Wala e , isa lang talaga . Imagine this two iconic leaders in one . [LINK]",0
""" [MENTION] : Mar Roxas on #LaglagBala : Bullet carrier has to take responsibility [LINK] [LINK] "" wow !",0
"RT vanonenine : ' Don't cheapen the presidency, ' Duterte tells Poe's camp [HASHTAG] [LINK] [LINK] [HASHTAG]",0
Doubt Mar himself is behind these court cases on Poe and cancer attack on Duterte . Mar seems like a largely well-meaning guy even if a trap,0
Pinipilit ang sarili sa pagiging presidente eh iniluluwa ka nga ng mga tao pwe [MENTION] [HASHTAG],1
[MENTION] [MENTION] Benta yung kay Mar Roxas parang pipe Traffic daw,1
[MENTION] don't keep us in suspense . How many Binay supporters at Welfareville ?,0
INDIRECT BRIBERY BINAY wtf hahaha no tax? ! FU,1
Binay at Duterte sobrang mema . Puro motherhood statements . May impossible ' solutions ' . Inconsistent . I am sure I won't vote for them .,1
"What Roxas , Poe , Binay , Duterte , Seﾃｱeres are saying about PNoy's SSS veto [LINK] [LINK]",0
I want to see how UPLB grilled Binay . E mabagal ang net . Haha,1
Sino bang bumubuo sa idea ng campaign ad ni Binay ? Nakakasawa na . Ibang concept naman . Yung hindi pa-awa effect .,1
[MENTION] the 1st mention of ' Only Binay ' appears on your TL . Now is Trending Topic in Philippines ! [HASHTAG],0
At mejo naimberna naman ako sa commercial ni VP Binay . Dinamay pa pagka maitim niya jusko naman,1
so mar roxas now is on the second place .,0
"With his enormous track records,, , BINAY is the most qualified to be the next president..!! !",0
6 . Only Binay 7 . BATB 8 . Cara Kendall On PH 2016 9 . Monica Sacay 10 . Click Play Fest 2015/11/22 00:58 PHT [HASHTAG] [LINK],0
RT [MENTION] : THE STANDARD : Mar Roxas・・ namesake withdraws from presidential race saying he only wants some attention & aid .,0
"Nognog , Pandak . Anak daw ako ni binay.:( Hindi kaya . Nakaka hurt ka ng feelings . Sapakin kita jan [MENTION] eh. !",1
Pandak . Nognog . Anu ba tong mga ads ni Binay ? Paawa ? What the flying fuck is this ?,1
Kaya siguro nagboo ang mga LP sa sinulog kasi talo na si mar roxas ! Go Binay ! [HASHTAG] [HASHTAG] [LINK],1
That Binay commericial . Nakakasuka .,1
"[MENTION] [MENTION] [MENTION] Naku ! Naku ! Binay ka pala ! Apan , isako nato !",1
BINAY the NOGNOG slays the Justin Beiber cut [LINK],1
bakit hindi mo ginawa nung naging DOTC ka?? ! [HASHTAG] [HASHTAG] Only B1NAY [HASHTAG],1
Makatawa yang NOG NOG yang kay binay ahahaha busit,1
Binay or Poe over Santiago ? this is beyond pathetic,1
pak u mar roxas ! Nakaka inis yang ad mo . Pak u ulit ????????? ?,1
"Sarap puksain ng mga Binay , walang kwentang mga tao . Kasing itim ng budhi ang kutis . Punyeta",1
"pag siya nagtatanong , kailangan sagutin pero pag sya tinatanong , umiiwas ? huwaw ONLY BINAY ! [HASHTAG] ? ?",1
[MENTION] di pa ako sira para iboto ka roxas !,1
"It seems unlucky for P-Noy and Mar Roxas DAANG MATUWID NGA , MAY NAGTATANIM NAMAN NG BALA . Naku , di bale nang . [LINK]",1
Bago sasabihin ni Binay na buong Batangas boboto sa kanya kahit daw aso ay boboto sa kanya . LOLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLL [HASHTAG],1
Parody account ba ito ? O secret message ni Honasan to the cyberspace na nabudol budol siya ni Binay ? ????? ? [LINK],1
TANG INA KA BINAY . HAHAHAHAHAHAHAHA PAKYOOOOO [LINK],1
"Based on number of notable bills filed , it would be : 1 . Miriam 2 . Mar 3 . Grace 4 . Binay [LINK]",0
[HASHTAG] yes . But voting for Binay Roxas and Poe is not a joke ? Im,1
I think Mar Roxas is an incompetent leader (if he wins) .,1
At ang mga tao na hindi nag-iisip mas hihingin pa ang ulo ni Abaya kaysa kay Binay . Yan tayo e . Isang dosenang mura ni Duterte ang sumainyo !,0
"ANG KYUUUT NI MAAM BINAY . ( "" Namiss kita . Ingat ka "" ) [LINK]",0
Si Binay ay kutis uling . Si Binay ay sore loser at higit sa lahat MAGNANAKAW . Wag tularan si Binay .,1
Binay stares at forfeiture case from anti-laundering body [LINK] [HASHTAG] [HASHTAG] [HASHTAG],0
"IF Mar Roxas Cheats , I got my eyes on you . [HASHTAG]",0
"Hindi tayo magpapatalo sa mga abusado , manloloko at MAGNANAKAW ! Roxas is my President , Robredo is my Vice President . [MENTION] [MENTION]",1
DUTERTE TILL THE END [HASHTAG] [HASHTAG] [LINK],0
""" [MENTION] : Mananalo kaya si Binay next year ? ・・ Oo , kung sobrang bobo nga mga Pilipino . [LINK] """,1
Wasn't an overnight decision but that ad somehow solidifies my support to #Du30 . Huge credit goes to Trillanes . Good job ! [HASHTAG],0
Wtf baka nagkapalitan lang si binay tas si miriam [LINK],1
"[MENTION] wag masanay sa isang kahig isang tuka ! GISING MGA BOBOTANTE IANGAT ANG SARILI ROXAS , POE OR DUTERTE PUERA BINAY CORRUPT",1
Binay not yet conceding to Duterte | [HASHTAG] via [MENTION] [LINK],0
Congratulation Sec . Mar Roxas panalo ka sa amin sa ILOILO . (y) (y) (y),0
Paker maning ad ni Binay . Makapungot !,1
"hay nako Mar Roxas , ewan ko na lang talaga pag ikaw pa ang nanalo ? ? [LINK]",1
Future teacher pa naman ako binay tas ganyan ? Sino pa bang boboto sayo ? Nilalait lait at minamaliit mo ang mga guro ? ? [HASHTAG],1
